id,cacheDate,name,owner,salePrice,studFee,age,gender,breed,imperfectTraitsScore,totalTraitDeviancy,scoreBodyType,scoreBodySize,scoreHeadShape,scoreEars,scoreNoseLength,scoreEyeShape,scoreEyeColor,scoreCoat,scoreColor,scoreTail,scoreLegs,bodyType,bodySize,headShape,earSize,earCurl,noseLength,eyeShape,eyeColor,eyeDepth,tail,legs,coatLength,coatTexture,coatBaseColor,coatBicolor,coatTabbyPattern,coatAlbino,coatGhostMarking,coatRufused,coatGolden,coatSilver,coatSmoke,showPoints,ageOfMostRecentOffspring,ableToGetPregnant,fullness,health,coatCondition,activeness,attitude,mood
2013411,2022-12-28,#Ginger Doodle,ExistingCuzWhyNot (#267759),100,0,20,female,mixed breed,10,51,-5,1,-9,-6,-11,-12,2,2,2,0,1,5,18,4,9,straight,8,7,bronze,deep,normal,short (Munchkin),longhair,,chocolate,bicolor,spotted tabby,,False,False,False,False,False,0,0,True,4.99,5.03,30.00,11.04,99.99,63.00
2014680,2022-12-28,#2014680,Love Shines Sales and Other Projects (#178998),1,0,14,female,mixed breed,8,52,-5,-11,-4,-6,-11,-11,2,0,2,0,0,5,6,9,9,straight,8,8,grey-green,deep,normal,normal,shorthair,,black,,,,False,False,False,False,False,0,0,True,74.99,97.99,0.00,52.00,95.97,50.00
2014954,2022-12-28,#Summerheart the Chosen -stray,Mezzmeric's Feline Fiasco (#26989),1,0,24,female,mixed breed,8,52,-4,-13,-8,-10,-1,-11,3,0,2,0,0,6,4,5,6,folded,18,8,grey-green,pale,normal,normal,shorthair,,chocolate,bicolor,mackerel tabby,,False,False,False,True,False,0,0,True,99.99,99.99,83.90,43.00,80.20,50.00
2017059,2022-12-28,#Kinley Zara Chess -stray,Mezzmeric's Feline Fiasco (#26989),1,0,25,female,mixed breed,8,52,6,-4,-5,3,-14,-16,2,0,2,0,0,16,13,8,17,folded,5,3,yellow,deep,normal,normal,shorthair,,chocolate,bicolor,ticked tabby,,False,False,False,True,False,0,0,True,99.99,99.99,85.00,13.00,51.97,50.00
2007192,2022-12-28,#Munchkin,Little Bunny 3 (#268197),100,0,48,female,mixed breed,10,52,-5,-4,-2,-9,-15,-10,2,2,2,0,1,5,13,11,7,folded,4,9,hazel,deep,normal,short (Munchkin),longhair,rex III,chocolate,,mackerel tabby,,False,False,False,False,False,0,0,True,4.99,4.99,27.49,44.40,99.39,70.00
2015395,2022-12-28,#Celestial and Flare -stray,Mezzmeric's Feline Fiasco (#26989),1,0,39,female,mixed breed,8,53,10,-9,1,-9,-8,-12,2,0,2,0,0,20,8,14,7,curled,11,7,green,deep,normal,normal,shorthair,LaPerm,black,bicolor,mackerel tabby,,False,False,False,False,False,0,0,True,99.99,99.99,81.00,87.00,57.42,50.00
2006721,2022-12-28,#2006721,Pizza_Kitties - Sales (#88179),50,0,49,female,mixed breed,8,53,-8,-11,-10,-1,-5,-15,1,0,2,0,0,2,6,3,14,straight,14,4,blue,pale,normal,normal,shorthair,LaPerm,white,,,,False,False,False,False,False,0,0,True,99.99,66.32,0.00,68.00,84.74,50.00
2016670,2022-12-28,﴾Chant﴿ Lily Sa {Stray},Chant’s ℂ✩ Neverending Studio Projects (#19181),1,0,46,female,mixed breed,8,54,9,-7,-6,-15,-7,-5,3,0,2,0,0,19,10,7,1,curled,12,14,hazel,medium,normal,normal,shorthair,,black,bicolor,,,False,False,False,True,False,0,0,True,99.99,99.99,59.00,90.00,50.96,55.00
2014124,2022-12-28,#2014124,Marblecat1000 (#208881),30,0,15,female,mixed breed,9,54,-6,-5,-3,-9,-14,-11,2,2,2,0,0,4,12,10,6,straight,5,8,grey-green,deep,normal,normal,longhair,,black,bicolor,classic tabby,,False,False,False,False,False,0,0,True,94.99,99.99,0.00,46.00,99.00,50.00
2008367,2022-12-28,#2008367 noctua 3ex,Pizza_Kitties - Sales (#88179),50,0,42,female,mixed breed,9,54,8,-11,0,-13,-14,1,2,2,2,0,1,18,6,13,3,folded,5,20,grey-green,deep,normal,short (Munchkin),longhair,wirehair,black,,,,False,False,False,False,True,0,0,True,99.99,91.99,0.00,98.00,99.57,50.00
2016680,2022-12-28,#2016680 New Stray,Lesse - Shorthair Variety (#160671),20,0,29,female,mixed breed,8,55,5,-14,6,-4,-8,-13,3,0,2,0,0,15,3,19,11,straight,11,6,hazel,medium,normal,normal,shorthair,,blue,,ticked tabby,,False,False,False,False,False,0,0,True,89.99,65.00,60.00,47.00,67.99,55.00
2015668,2022-12-28,#2015668 nanokitty 1ex,Pizza_Kitties - Sales (#88179),50,0,7,female,mixed breed,8,55,4,-15,0,-8,-11,-12,2,0,2,0,1,14,2,13,8,folded,8,7,green,deep,normal,short (Munchkin),shorthair,rex III wirehair,black,,spotted tabby,,False,True,True,False,False,0,0,,99.99,99.99,8.00,33.00,67.93,50.00
2015467,2022-12-28,#2015467,Rahkali (#269527),100,0,9,female,mixed breed,9,55,-2,-6,-2,-10,-13,-16,2,2,2,0,0,8,11,11,5,straight,6,3,grey-green,deep,normal,normal,longhair,,black,bicolor,classic tabby,,False,False,False,True,False,0,0,False,94.99,98.99,25.40,21.00,99.95,50.00
2008538,2022-12-28,GN's Zoo Weasle Waffle [5],Kittystix2 (#268834),0,0,42,female,Chumbles,8,56,-1,-1,-11,-13,-11,-15,2,0,2,0,0,9,16,2,2,straight,8,4,hazel,deep,normal,normal,shorthair,,cinnamon,,classic tabby,,False,True,True,False,False,0,13,True,99.99,95.99,98.99,10.80,99.99,50.00
2015654,2022-12-28,#2015654 nanokitty 2ex,Pizza_Kitties - Sales (#88179),50,0,7,female,mixed breed,9,56,-3,-15,0,-8,-12,-12,2,0,2,1,1,7,2,13,8,folded,7,7,hazel,deep,none (tailless),short (Munchkin),shorthair,,black,bicolor,ticked tabby,,False,False,False,True,False,0,0,,99.99,89.99,62.00,36.00,31.93,50.00
2004357,2022-12-28,#SnowStorm,PeskyBirdKuro (#268002),1,0,58,female,mixed breed,10,56,-7,-12,-2,-4,-9,-15,2,2,2,0,1,3,5,11,12,folded,10,4,green,deep,normal,short (Munchkin),longhair,,white,,,,False,False,False,False,False,0,16,True,4.99,2.99,0.00,65.00,99.99,99.99
2006720,2022-12-28,#2006720,Pizza_Kitties - Sales (#88179),50,0,49,female,mixed breed,10,56,-8,-11,-9,1,-5,-15,3,0,2,1,1,2,6,4,16,straight,14,4,coffee,medium,short (bobtail),short (Munchkin),shorthair,LaPerm,chocolate,,spotted tabby,,False,True,False,False,False,0,0,True,99.99,67.32,0.00,65.00,83.74,50.00
2015997,2022-12-28,"# [9 Ch, 4, 9] Miragewind",Kittystix2 (#268834),0,0,7,female,Chumbles,8,57,-4,-1,-10,-11,-11,-16,2,0,2,0,0,6,16,3,4,straight,8,3,yellow-green,deep,normal,normal,shorthair,,blue,bicolor,classic tabby,,False,False,False,False,False,0,0,,94.99,96.74,96.60,14.80,97.80,52.00
2004197,2022-12-28,GN's Waffle Owl Platypus [5],Kittystix2 (#268834),0,0,59,female,Chumbles,8,57,-1,-1,-11,-13,-11,-16,2,0,2,0,0,9,16,2,2,straight,8,3,hazel,deep,normal,normal,shorthair,,red,bicolor,,,False,True,True,False,True,20,14,True,99.99,95.99,96.99,6.20,99.99,51.00
2017196,2022-12-28,#Fate's Blaze -stray,Mezzmeric's Feline Fiasco (#26989),1,0,53,female,mixed breed,8,57,-4,-15,-2,-7,-13,-12,2,0,2,0,0,6,2,11,8,straight,6,7,bronze,deep,normal,normal,shorthair,,black,bicolor,mackerel tabby,,False,True,False,False,False,0,0,True,99.99,99.99,59.00,26.00,72.98,53.00
2015993,2022-12-28,"# $ [7 OST, 7, 24] Solar Night the Chosen",Kittystix2 (#268834),0,0,7,female,mixed breed,9,57,5,-12,-6,-8,-18,-2,3,0,2,1,0,15,5,7,7,straight,1,17,brown,medium,none (tailless),normal,shorthair,wirehair,black,bicolor,mackerel tabby,,False,True,False,False,False,0,0,,94.99,99.00,98.99,79.20,82.80,54.00
2015994,2022-12-28,"# [9 OST, 7, 15] Sara Latisha",Kittystix2 (#268834),0,0,7,female,Oriental Stage Dragon,8,58,-2,-15,-9,-8,-18,0,3,0,2,1,0,8,2,4,7,straight,1,19,brown,medium,none (tailless),normal,shorthair,wirehair,black,harlequin,classic tabby,,False,True,True,False,False,0,0,,94.99,94.00,96.60,65.80,78.80,50.00
2016682,2022-12-28,#2016682 New Stray,Lesse - Shorthair Variety (#160671),20,0,24,female,mixed breed,8,58,6,-15,1,-2,-16,-14,2,0,2,0,0,16,2,14,13,straight,3,5,bronze,deep,normal,normal,shorthair,rex II,black,,mackerel tabby,,False,False,False,False,False,0,0,True,89.99,41.00,84.00,17.00,71.99,64.00
2016666,2022-12-28,﴾Chant﴿ Ukana Ages {Stray},Chant’s ℂ✩ Neverending Studio Projects (#19181),1,0,37,female,mixed breed,9,59,7,-13,-10,1,-16,-6,3,0,2,1,0,17,4,3,15,curled,3,13,yellow-green/pale blue odd-eyed,medium,none (tailless),normal,shorthair,,chocolate,harlequin,mackerel tabby,,False,False,False,True,False,0,0,True,99.99,99.99,65.00,25.00,34.96,42.00
2015653,2022-12-28,#2015653 nanokitty 3ex,Pizza_Kitties - Sales (#88179),50,0,7,female,mixed breed,9,59,4,-15,2,-9,-11,-13,2,0,2,0,1,14,2,15,7,folded,8,6,hazel,deep,normal,short (Munchkin),shorthair,,black,bicolor,ticked tabby,,False,False,False,True,False,0,0,,99.99,99.99,62.00,76.00,69.93,50.00
2011781,2022-12-28,#2011781,Pine's Cattery  (#174666),10,0,52,female,mixed breed,9,61,4,-16,-8,-2,-18,-7,3,0,2,1,0,14,1,5,13,straight,1,12,grey-green,pale,none (tailless),normal,shorthair,,black,,mackerel tabby,,False,False,False,False,False,0,0,True,89.99,90.00,84.99,17.00,26.87,50.00
2004063,2022-12-28,#hazeltini,Rescue Shelter,200,0,61,female,mixed breed,11,61,7,-11,-4,-11,-9,-11,2,2,2,1,1,17,6,9,4,straight,10,8,hazel,deep,short (bobtail),short (Munchkin),longhair,rex II wirehair,chocolate,bicolor,ticked tabby,,False,False,False,True,False,0,41,True,99.99,42.99,37.99,52.30,99.99,74.00
2010519,2022-12-28,#2010519,Stormclan123 Mina (#167498),25,0,33,female,mixed breed,9,62,6,-13,4,-13,-10,-9,3,2,2,0,0,16,4,17,3,curled,9,10,hazel,medium,normal,normal,longhair,,red,bicolor,ticked tabby,,False,False,False,False,False,0,0,True,99.99,94.99,0.00,71.00,73.91,50.00
2011720,2022-12-28,|EO| Dark Fairy Godmother,|EO|²� Projects and Sales (#97607),50,0,27,female,mixed breed,9,62,-8,-5,-10,-7,-11,-15,2,2,2,0,0,2,12,3,8,straight,8,4,hazel,deep,normal,normal,longhair,,black,bicolor,ticked tabby,,False,False,False,False,False,0,0,True,54.99,95.99,79.19,21.20,99.99,52.00
2005758,2022-12-28,Chant's Royal Tessi Reflection,Chant’s ℂ✩ Neverending Studio Projects (#19181),50,0,53,female,mixed breed,9,62,-7,-11,-10,-12,-13,-3,3,0,2,0,1,3,6,3,3,straight,6,16,bronze,medium,normal,short (Munchkin),shorthair,wirehair,chocolate,bicolor,spotted tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,81.00,91.47,50.00
2016638,2022-12-28,﴾Chant﴿ Omnium {Stray},Chant’s ℂ✩ Neverending Studio Projects (#19181),1,0,43,female,mixed breed,7,63,10,-7,-8,-1,-18,-18,1,0,0,0,0,20,10,5,14,straight,1,1,blue,medium,normal,normal,shorthair,wirehair,natural,bicolor,,mink,False,False,False,False,False,0,0,True,99.99,99.99,70.00,33.00,79.96,50.00
2007629,2022-12-28,Ciobana,Artemis'  Siberians (#221619),100,0,45,female,mixed breed,8,63,-3,-14,-10,-9,-12,-10,3,0,2,0,0,7,3,3,6,straight,7,9,green,pale,normal,normal,shorthair,,blue,,spotted tabby,,False,False,False,False,False,0,0,True,94.99,89.15,75.80,60.00,91.99,50.00
2015645,2022-12-28,#2015645,Kaslistic II .:ß: ||Sales|| (#132457),5,0,64,female,mixed breed,9,63,-7,-14,5,-7,-17,-7,3,0,2,1,0,3,3,18,9,folded,2,12,grey-green,medium,none (tailless),normal,shorthair,,red,bicolor,spotted tabby,,False,False,False,False,False,0,0,True,94.99,73.00,59.00,63.00,52.98,54.00
2010810,2022-12-28,Rilian’s Duchessa,Rescue Shelter,200,0,31,female,mixed breed,6,64,-8,-6,-10,-11,-12,-17,0,0,0,0,0,2,11,3,4,straight,7,2,blue,deep,normal,normal,shorthair,,natural,van,classic tabby,mink,False,False,False,False,False,0,0,True,99.99,9.49,39.00,53.00,99.99,75.00
2009522,2022-12-28,#2009522 Pocket Cat,katiegoesmew - Weird Ones (#123803),50,0,36,female,mixed breed,8,65,-9,-13,-5,-12,-11,-11,2,0,2,0,0,1,4,8,3,straight,8,8,yellow-green,deep,normal,normal,shorthair,,black,,classic tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,58.00,86.73,50.00
2016216,2022-12-28,#2016216,Pizza_Kitties - Sales (#88179),50,0,6,female,mixed breed,10,65,6,-15,1,-12,-13,-12,2,0,2,1,1,16,2,14,4,folded,6,7,hazel,deep,short (bobtail),short (Munchkin),shorthair,rex II wirehair,black,bicolor,ticked tabby,,False,False,False,True,False,0,0,,99.99,97.99,0.00,88.00,94.95,50.00
2015995,2022-12-28,"# $ [8 OST, 6, 25] Nayomi Elf",Kittystix2 (#268834),0,0,7,female,mixed breed,8,66,10,-12,-12,-8,-18,-1,3,0,2,0,0,20,5,1,7,straight,1,18,brown,medium,normal,normal,shorthair,,black,van,mackerel tabby,,False,False,False,True,False,0,0,,94.99,96.00,96.60,70.80,37.80,49.00
2015992,2022-12-28,"# $ [8 OST, 7, 23] Girl and Wings",Kittystix2 (#268834),0,0,7,female,mixed breed,9,66,9,-15,-10,-8,-18,-2,1,0,2,1,0,19,2,3,7,straight,1,17,blue,pale,none (tailless),normal,shorthair,,black,van,mackerel tabby,,False,True,False,False,False,0,0,,94.99,93.00,98.80,83.40,69.40,52.00
2009523,2022-12-28,#2009523 Pocket Cat,katiegoesmew - Weird Ones (#123803),50,0,36,female,mixed breed,8,67,-9,-13,-5,-12,-11,-12,3,0,2,0,0,1,4,8,3,straight,8,7,green,medium,normal,normal,shorthair,,black,,classic tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,58.00,82.73,50.00
2009871,2022-12-28,#2009871 Weird Ones,katiegoesmew - Weird Ones (#123803),50,0,35,female,mixed breed,8,68,-7,-14,-8,-8,-16,-10,3,0,2,0,0,3,3,5,7,straight,3,9,bronze,medium,normal,normal,shorthair,,black,,classic tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,58.00,93.74,50.00
2009108,2022-12-28,#2009108 Oriental Stage Dragon/Stage Dragon,katiegoesmew - Weird Ones (#123803),50,0,38,female,mixed breed,8,68,-4,-13,-10,-8,-16,-12,3,0,2,0,0,6,4,3,7,straight,3,7,hazel,medium,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,66.00,98.71,50.00
2009111,2022-12-28,#2009111 Oriental Stage Dragon/Stage Dragon,katiegoesmew - Weird Ones (#123803),50,0,38,female,mixed breed,8,68,-4,-12,-10,-10,-15,-12,3,0,2,0,0,6,5,3,5,straight,4,7,hazel,medium,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,False,False,0,0,True,99.99,99.99,0.00,70.00,98.71,50.00
2017197,2022-12-28,#Indira Keesha of Magic -stray,Mezzmeric's Feline Fiasco (#26989),1,0,37,female,mixed breed,9,68,4,-13,-6,-14,-15,-10,3,0,2,1,0,14,4,7,1,straight,4,9,aqua,medium,none (tailless),normal,shorthair,,black,,classic tabby,,False,False,False,False,False,0,0,True,99.99,99.99,65.00,55.00,27.98,54.00
2006714,2022-12-28,#2006714 nanokitty 7ex,Pizza_Kitties - Sales (#88179),50,0,49,female,mixed breed,10,69,7,-15,2,-13,-12,-13,2,2,2,0,1,17,2,15,3,curled,7,6,grey-green,deep,normal,short (Munchkin),longhair,rex II,white(shows,,,,False,True,False,False,False,0,0,True,99.99,87.49,0.00,87.00,99.23,50.00
2015998,2022-12-28,"# [6.86 Ch, 5, 10] Solar Blaze Legacy",Kittystix2 (#268834),0,0,7,female,mixed breed,9,70,-2,1,-12,-14,-16,-18,3,2,2,0,0,8,18,1,1,straight,3,1,bronze,medium,normal,normal,longhair,,cinnamon,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,94.99,96.74,95.20,68.60,72.10,50.00
2015639,2022-12-28,#2015639 Buta Cat/Tilly Tabby,katiegoesmew - Weird Ones (#123803),50,0,8,female,mixed breed,8,71,-2,-13,-6,-12,-17,-17,2,0,2,0,0,8,4,7,3,straight,2,2,bronze,deep,normal,normal,shorthair,,black,bicolor,,,False,False,False,False,True,0,0,,99.99,99.99,0.00,73.00,67.93,50.00
2015736,2022-12-28,#2015736 ghostmarkings,Pizza_Kitties - Sales (#88179),50,0,7,female,mixed breed,9,71,-7,-12,-10,-9,-13,-16,0,2,0,1,1,3,5,3,7,folded,6,3,blue,deep,short (bobtail),short (Munchkin),longhair,,chocolate,bicolor,spotted tabby,point,True,False,False,True,False,0,0,,99.99,95.99,13.59,85.00,99.93,50.00
2013500,2022-12-28,|EO| Etienne Sienna,|EO|²� Projects and Sales (#97607),50,0,19,female,mixed breed,8,72,-9,-4,-11,-13,-15,-16,2,0,2,0,0,1,13,2,3,folded,4,3,grey-green,deep,normal,normal,shorthair,,black,bicolor,ticked tabby,,False,False,False,True,False,0,0,True,54.99,93.99,51.00,6.00,99.94,52.00
2013331,2022-12-28,#2013331,Pizza_Kitties - Sales (#88179),50,0,20,female,mixed breed,8,72,-6,-14,-9,-14,-11,-16,1,0,0,0,1,4,3,4,2,folded,8,3,blue,pale,normal,short (Munchkin),shorthair,,cinnamon,bicolor,spotted tabby,point,False,False,False,False,False,0,0,True,99.99,86.99,0.00,89.00,89.86,50.00
2015734,2022-12-28,#2015734,Pizza_Kitties - Sales (#88179),50,0,7,female,mixed breed,9,72,-7,-12,-10,-9,-13,-17,0,2,0,1,1,3,5,3,7,folded,6,2,blue,deep,short (bobtail),short (Munchkin),longhair,,seal,harlequin,spotted tabby,point,True,False,False,False,False,0,0,,99.99,95.99,13.59,78.00,99.93,50.00
2013495,2022-12-28,|EO| Candy Vanishingwish,|EO|²� Projects and Sales (#97607),50,0,19,female,mixed breed,8,73,-9,-4,-11,-13,-14,-18,2,0,2,0,0,1,13,2,3,folded,5,1,green,deep,normal,normal,shorthair,,fawn,bicolor,,,False,False,False,True,False,0,0,True,54.99,90.99,51.00,5.00,99.94,52.00
2016083,2022-12-28,#2016083 Aurora Fold,katiegoesmeow - Weird Ones (#146018),50,0,7,female,mixed breed,8,74,-9,-7,-10,-11,-18,-14,3,0,2,0,0,1,10,3,4,straight,1,5,yellow-green,medium,normal,normal,shorthair,,black,,,,False,False,False,False,True,0,0,,99.99,99.99,0.00,47.00,92.94,50.00
2015375,2022-12-28,#2015375 Alicocay/Olympus River Cat,katiegoesmeow - Weird Ones (#146018),50,0,10,female,mixed breed,8,74,-9,-10,-12,-7,-18,-13,3,0,2,0,0,1,7,1,8,straight,1,6,hazel,medium,normal,normal,shorthair,,chocolate,harlequin,ticked tabby,,False,True,False,False,False,0,0,True,99.99,99.99,0.00,46.00,89.91,50.00
2013330,2022-12-28,#2013330,Pizza_Kitties - Sales (#88179),50,0,20,female,mixed breed,9,74,-6,-14,-9,-13,-13,-16,1,0,0,1,1,4,3,4,3,folded,6,3,blue,pale,short (bobtail),short (Munchkin),shorthair,,chocolate,harlequin,spotted tabby,point,True,False,False,False,False,0,0,True,99.99,86.99,0.00,88.00,95.86,50.00
2013528,2022-12-28,#2013528,Pizza_Kitties - Sales (#88179),50,0,19,female,mixed breed,10,75,-7,-12,-10,-9,-14,-16,2,2,2,1,0,3,5,3,7,folded,5,3,green,deep,short (bobtail),normal,longhair,,black,van,spotted tabby,,False,False,False,False,False,0,0,True,99.99,96.99,0.00,93.00,97.87,50.00
2013494,2022-12-28,|EO| Lion and Queen,|EO|²� Projects and Sales (#97607),50,0,19,female,mixed breed,8,76,-9,-4,-11,-15,-15,-18,2,0,2,0,0,1,13,2,1,folded,4,1,aqua,deep,normal,normal,shorthair,,fawn,bicolor,,,True,False,False,True,False,0,0,True,54.99,93.99,51.00,29.00,99.94,52.00
2015638,2022-12-28,#2015638 Buta Cat/Tilly Tabby,katiegoesmew - Weird Ones (#123803),50,0,8,female,mixed breed,8,77,-3,-15,-7,-13,-17,-17,3,0,2,0,0,7,2,6,2,straight,2,2,hazel,medium,normal,normal,shorthair,,black,bicolor,ticked tabby,,False,False,False,False,False,0,0,,99.99,99.99,0.00,73.00,62.93,50.00
2016081,2022-12-28,#2016081 Aurora Fold,katiegoesmew - Weird Ones (#123803),50,0,7,female,mixed breed,8,79,-9,-8,-12,-14,-17,-15,2,0,2,0,0,1,9,1,1,straight,2,4,yellow-green,deep,normal,normal,shorthair,,blue,bicolor,,,False,False,False,True,False,0,0,,99.99,99.99,0.00,56.00,82.94,50.00
2011253,2022-12-28,#2011253 Aurora Fold,katiegoesmeow - Weird Ones (#146018),50,0,28,female,mixed breed,8,79,-9,-9,-11,-13,-18,-15,2,0,2,0,0,1,8,2,2,straight,1,4,yellow,deep,normal,normal,shorthair,,black,bicolor,spotted tabby,,False,True,False,False,False,0,0,True,99.99,99.99,0.00,62.00,92.79,50.00
2007827,2022-12-28,#2007827 Aurora Fold,katiegoesmew - Weird Ones (#123803),50,0,43,female,mixed breed,8,79,-9,-7,-12,-14,-17,-16,2,0,2,0,0,1,10,1,1,straight,2,3,yellow-green,deep,normal,normal,shorthair,,blue,bicolor,classic tabby,,False,True,False,False,False,0,0,True,99.99,99.99,0.00,56.00,98.70,50.00
2008378,2022-12-28,#2008378,Pizza_Kitties - Sales (#88179),50,0,42,female,mixed breed,10,79,-8,-12,-9,-12,-14,-17,2,2,2,0,1,2,5,4,4,folded,5,2,green,deep,normal,short (Munchkin),longhair,,blue,,,,False,False,False,False,False,0,0,True,99.99,71.99,0.00,57.00,99.74,50.00
2008379,2022-12-28,#2008379,Pizza_Kitties - Sales (#88179),50,0,42,female,mixed breed,10,82,-9,-12,-10,-12,-14,-17,3,2,2,0,1,1,5,3,4,folded,5,2,green,medium,normal,short (Munchkin),longhair,,lilac,,,,False,False,False,False,False,0,0,True,99.99,82.99,0.00,80.00,99.59,50.00
